Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 153, 9, 142, 0, 2, 0
hinter, 126, 1, 122, 0, 3, 0
auf, 39, 11, 27, 0, 1, 0
an, 16, 3, 13, 0, 0, 0
nach, 15, 0, 15, 0, 0, 0
zu, 11, 0, 11, 0, 0, 0
durch, 10, 10, 0, 0, 0, 0
aus, 8, 0, 8, 0, 0, 0
von, 6, 0, 6, 0, 0, 0
um, 4, 4, 0, 0, 0, 0
über, 3, 3, 0, 0, 0, 0
zwischen, 2, 0, 2, 0, 0, 0
gegenüber, 1, 0, 1, 0, 0, 0
unter, 1, 0, 1, 0, 0, 0
vor, 1, 0, 1, 0, 0, 0
