Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 95, 57, 38, 0, 0, 0
durch, 69, 67, 2, 0, 0, 0
auf, 54, 30, 24, 0, 0, 0
zu, 51, 0, 49, 0, 2, 0
über, 46, 44, 2, 0, 0, 0
an, 24, 7, 17, 0, 0, 0
nach, 21, 0, 21, 0, 0, 0
aus, 7, 0, 7, 0, 0, 0
um, 7, 7, 0, 0, 0, 0
von, 7, 0, 7, 0, 0, 0
hinter, 6, 1, 5, 0, 0, 0
vor, 5, 2, 3, 0, 0, 0
unter, 4, 0, 4, 0, 0, 0
entlang, 3, 0, 2, 1, 0, 0
bis, 1, 0, 1, 0, 0, 0
gen, 1, 0, 1, 0, 0, 0
