Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
über, 50, 46, 4, 0, 0, 0
durch, 37, 36, 1, 0, 0, 0
in, 37, 14, 23, 0, 0, 0
auf, 28, 10, 18, 0, 0, 0
zu, 10, 0, 10, 0, 0, 0
aus, 6, 0, 6, 0, 0, 0
nach, 5, 0, 5, 0, 0, 0
von, 5, 0, 5, 0, 0, 0
an, 4, 2, 2, 0, 0, 0
hinter, 4, 1, 3, 0, 0, 0
um, 3, 3, 0, 0, 0, 0
zwischen, 3, 0, 3, 0, 0, 0
unter, 2, 2, 0, 0, 0, 0
vor, 1, 1, 0, 0, 0, 0
