Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
durch, 139, 134, 4, 1, 0, 0
in, 81, 8, 71, 1, 1, 0
auf, 74, 11, 62, 1, 0, 0
über, 66, 62, 1, 0, 3, 0
an, 35, 3, 32, 0, 0, 0
zwischen, 10, 1, 9, 0, 0, 0
entlang, 9, 0, 6, 2, 0, 1
vor, 9, 1, 8, 0, 0, 0
zu, 9, 0, 9, 0, 0, 0
um, 7, 7, 0, 0, 0, 0
von, 7, 0, 7, 0, 0, 0
nach, 4, 0, 4, 0, 0, 0
unter, 2, 0, 2, 0, 0, 0
aus, 1, 0, 1, 0, 0, 0
inmitten, 1, 0, 1, 0, 0, 0
