Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 35, 22, 13, 0, 0, 0
auf, 19, 13, 6, 0, 0, 0
über, 19, 18, 1, 0, 0, 0
durch, 12, 12, 0, 0, 0, 0
zu, 11, 1, 10, 0, 0, 0
von, 8, 0, 8, 0, 0, 0
aus, 5, 1, 4, 0, 0, 0
vor, 4, 2, 2, 0, 0, 0
an, 2, 0, 2, 0, 0, 0
hinter, 1, 1, 0, 0, 0, 0
nach, 1, 0, 1, 0, 0, 0
um, 1, 1, 0, 0, 0, 0
via, 1, 1, 0, 0, 0, 0
zwischen, 1, 0, 1, 0, 0, 0
