Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 138, 28, 110, 0, 0, 0
auf, 72, 30, 42, 0, 0, 0
zu, 48, 1, 45, 2, 0, 0
an, 40, 27, 13, 0, 0, 0
von, 21, 1, 20, 0, 0, 0
über, 20, 20, 0, 0, 0, 0
nach, 17, 0, 17, 0, 0, 0
durch, 11, 11, 0, 0, 0, 0
gegen, 6, 6, 0, 0, 0, 0
aus, 5, 0, 5, 0, 0, 0
vor, 5, 0, 5, 0, 0, 0
um, 4, 4, 0, 0, 0, 0
zwischen, 4, 0, 3, 0, 1, 0
hinter, 3, 0, 3, 0, 0, 0
unter, 2, 0, 2, 0, 0, 0
gen, 1, 1, 0, 0, 0, 0
innerhalb, 1, 0, 0, 1, 0, 0
