Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 23, 12, 11, 0, 0, 0
zu, 17, 0, 17, 0, 0, 0
über, 17, 16, 1, 0, 0, 0
durch, 15, 15, 0, 0, 0, 0
auf, 10, 6, 4, 0, 0, 0
an, 7, 3, 4, 0, 0, 0
von, 4, 0, 4, 0, 0, 0
nach, 2, 0, 1, 0, 0, 1
aus, 1, 0, 1, 0, 0, 0
um, 1, 1, 0, 0, 0, 0
unter, 1, 0, 1, 0, 0, 0
