Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 60, 45, 14, 0, 1, 0
auf, 25, 13, 12, 0, 0, 0
aus, 24, 2, 22, 0, 0, 0
über, 20, 19, 1, 0, 0, 0
durch, 15, 15, 0, 0, 0, 0
an, 10, 3, 7, 0, 0, 0
zu, 9, 0, 7, 2, 0, 0
unter, 7, 4, 3, 0, 0, 0
von, 5, 0, 5, 0, 0, 0
vor, 3, 0, 3, 0, 0, 0
zwischen, 2, 0, 2, 0, 0, 0
um, 1, 1, 0, 0, 0, 0
