Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
durch, 70, 70, 0, 0, 0, 0
in, 46, 26, 20, 0, 0, 0
auf, 27, 8, 18, 1, 0, 0
über, 27, 26, 1, 0, 0, 0
zu, 23, 0, 23, 0, 0, 0
an, 16, 10, 6, 0, 0, 0
unter, 6, 4, 2, 0, 0, 0
aus, 4, 0, 4, 0, 0, 0
hinter, 2, 0, 2, 0, 0, 0
um, 2, 2, 0, 0, 0, 0
von, 2, 0, 2, 0, 0, 0
nach, 1, 0, 1, 0, 0, 0
vor, 1, 0, 1, 0, 0, 0
zwischen, 1, 0, 1, 0, 0, 0
