Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 87, 52, 34, 1, 0, 0
aus, 47, 0, 47, 0, 0, 0
auf, 35, 28, 7, 0, 0, 0
von, 26, 0, 26, 0, 0, 0
durch, 22, 22, 0, 0, 0, 0
nach, 12, 1, 11, 0, 0, 0
über, 12, 12, 0, 0, 0, 0
an, 8, 2, 5, 0, 1, 0
zu, 7, 0, 7, 0, 0, 0
zwischen, 5, 1, 4, 0, 0, 0
um, 2, 1, 0, 0, 0, 1
gegen, 1, 1, 0, 0, 0, 0
hinter, 1, 1, 0, 0, 0, 0
unter, 1, 0, 1, 0, 0, 0
vor, 1, 0, 1, 0, 0, 0
