Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
über, 217, 207, 7, 1, 2, 0
durch, 162, 156, 2, 2, 1, 1
in, 145, 87, 56, 1, 0, 1
an, 44, 5, 39, 0, 0, 0
zu, 43, 0, 43, 0, 0, 0
von, 35, 0, 35, 0, 0, 0
auf, 32, 18, 14, 0, 0, 0
aus, 21, 0, 20, 0, 0, 1
hinter, 13, 7, 6, 0, 0, 0
um, 11, 10, 1, 0, 0, 0
zwischen, 9, 0, 9, 0, 0, 0
nach, 7, 1, 6, 0, 0, 0
vor, 6, 2, 4, 0, 0, 0
unter, 5, 3, 2, 0, 0, 0
inmitten, 1, 0, 0, 1, 0, 0
