Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 72, 41, 31, 0, 0, 0
durch, 66, 63, 2, 0, 1, 0
auf, 64, 21, 42, 0, 0, 1
über, 53, 52, 0, 0, 1, 0
an, 26, 5, 21, 0, 0, 0
zu, 20, 1, 19, 0, 0, 0
aus, 8, 0, 7, 0, 1, 0
nach, 8, 0, 8, 0, 0, 0
um, 5, 5, 0, 0, 0, 0
von, 4, 0, 4, 0, 0, 0
vor, 4, 2, 2, 0, 0, 0
bis, 3, 3, 0, 0, 0, 0
unter, 2, 1, 1, 0, 0, 0
gen, 1, 0, 1, 0, 0, 0
hinter, 1, 0, 1, 0, 0, 0
zwischen, 1, 0, 1, 0, 0, 0
