Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 446, 376, 67, 0, 2, 1
über, 276, 269, 7, 0, 0, 0
durch, 132, 126, 2, 1, 3, 0
zu, 101, 1, 100, 0, 0, 0
von, 64, 1, 61, 2, 0, 0
auf, 33, 25, 6, 1, 1, 0
aus, 23, 0, 23, 0, 0, 0
nach, 20, 2, 18, 0, 0, 0
an, 18, 2, 15, 0, 1, 0
um, 5, 5, 0, 0, 0, 0
vor, 5, 0, 5, 0, 0, 0
zwischen, 4, 0, 4, 0, 0, 0
gen, 2, 1, 1, 0, 0, 0
hinter, 2, 0, 2, 0, 0, 0
entlang, 1, 0, 0, 1, 0, 0
jenseits, 1, 0, 0, 1, 0, 0
unter, 1, 0, 1, 0, 0, 0
