Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
durch, 50, 50, 0, 0, 0, 0
zu, 32, 0, 32, 0, 0, 0
in, 30, 15, 14, 1, 0, 0
auf, 17, 11, 6, 0, 0, 0
über, 14, 14, 0, 0, 0, 0
an, 5, 0, 5, 0, 0, 0
nach, 4, 0, 4, 0, 0, 0
von, 4, 0, 4, 0, 0, 0
um, 3, 3, 0, 0, 0, 0
vor, 3, 0, 3, 0, 0, 0
gegen, 1, 1, 0, 0, 0, 0
hinter, 1, 0, 1, 0, 0, 0
