Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
in, 61, 36, 25, 0, 0, 0
durch, 50, 49, 1, 0, 0, 0
zu, 29, 1, 27, 0, 0, 1
auf, 27, 14, 13, 0, 0, 0
aus, 21, 1, 20, 0, 0, 0
über, 21, 21, 0, 0, 0, 0
nach, 17, 1, 16, 0, 0, 0
von, 14, 0, 14, 0, 0, 0
an, 6, 2, 3, 0, 1, 0
vor, 6, 2, 4, 0, 0, 0
um, 3, 3, 0, 0, 0, 0
zwischen, 3, 0, 3, 0, 0, 0
gegen, 2, 2, 0, 0, 0, 0
unter, 2, 0, 2, 0, 0, 0
