Präposition, Gesamt, Akk., Dat., Gen., Nom., Unbekannt
durch, 12, 12, 0, 0, 0, 0
in, 8, 2, 5, 0, 1, 0
auf, 5, 1, 4, 0, 0, 0
um, 5, 5, 0, 0, 0, 0
zu, 5, 0, 5, 0, 0, 0
an, 3, 0, 3, 0, 0, 0
aus, 2, 0, 2, 0, 0, 0
von, 1, 0, 1, 0, 0, 0
über, 1, 1, 0, 0, 0, 0
